RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,presupuesto,competencia,costo_edicion,radio,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
698,29,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,29,CLOSED_LOOP,5,361,35,4,12,8,8,0,0,0.0,1.0,50.0,0.0,50.0
703,29,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,29,CLOSED_LOOP,5,277,113,6,33,30,30,2,0,0.0,1.2,50.0,0.0,50.0
696,29,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,29,CLOSED_LOOP,5,361,35,4,12,8,8,0,0,0.0,1.0,50.0,0.0,50.0
710,29,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,29,GOVERNED,5,361,35,4,12,8,8,0,0,0.0,1.0,50.0,0.0,50.0
708,29,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,29,GOVERNED,6,376,18,3,1,8,7,3,0,0.125,2.7142857142857144,60.0,0.0,60.0
706,29,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,29,CLOSED_LOOP,1,309,73,1,33,32,32,10,0,0.0,1.28125,10.0,0.0,10.0
711,29,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,29,GOVERNED,5,361,35,4,12,8,8,0,0,0.0,1.0,50.0,0.0,50.0
712,29,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,29,GOVERNED,13,344,39,3,10,26,26,14,0,0.0,1.8846153846153846,130.0,0.0,130.0
707,29,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,29,CLOSED_LOOP,1,309,73,1,33,32,32,10,0,0.0,1.28125,10.0,0.0,10.0
713,29,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,29,GOVERNED,9,338,51,5,13,20,20,6,0,0.0,1.3,90.0,0.0,90.0
709,29,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,29,GOVERNED,5,361,35,4,12,8,8,0,0,0.0,1.0,50.0,0.0,50.0
715,29,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,29,GOVERNED,5,277,113,6,33,30,30,2,0,0.0,1.2,50.0,0.0,50.0
705,29,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,29,CLOSED_LOOP,1,309,73,1,33,32,32,10,0,0.0,1.28125,10.0,0.0,10.0
714,29,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,29,GOVERNED,5,277,113,6,33,30,30,2,0,0.0,1.2,50.0,0.0,50.0
717,29,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,29,GOVERNED,1,309,73,1,33,32,32,10,0,0.0,1.28125,10.0,0.0,10.0
718,29,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,29,GOVERNED,1,309,73,1,33,32,32,10,0,0.0,1.28125,10.0,0.0,10.0
716,29,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,29,GOVERNED,1,309,73,1,33,32,32,10,0,0.0,1.28125,10.0,0.0,10.0
719,29,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,29,GOVERNED,1,309,73,1,33,32,32,10,0,0.0,1.28125,10.0,0.0,10.0
